id;date;tweet;neg;neu;pos;com
1.747764471295255e+18;Wed Jan 17 23:34:56 +0000 2024;keren sih tahun ini gue harus punya galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477643831813284e+18;Wed Jan 17 23:34:35 +0000 2024;@lorettakrypto samsung galaxy s24;0.0;1.0;0.0;0.0
1.7477643818853706e+18;Wed Jan 17 23:34:35 +0000 2024;ga heran kalau nih ho booming soalnyaaa galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477642015596221e+18;Wed Jan 17 23:33:52 +0000 2024;kalian harus tau kalau galaxy s24 canggih banget dengan fitur yang kekinian  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747764173805941e+18;Wed Jan 17 23:33:45 +0000 2024;samsung s24 udah release. tapi satu alasan gak beli samsung s24 adalah nanti bisa muncul garis2 di layar setelah update os.  banyak hp samsung yang kena 😐  https://t.co/bwvjnytzzv;0.0;1.0;0.0;0.0
1.747764052133319e+18;Wed Jan 17 23:33:16 +0000 2024;mantap dehh samsung galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477639996499845e+18;Wed Jan 17 23:33:04 +0000 2024;samsung tuh emang pada keren yaaa, galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747763937117176e+18;Wed Jan 17 23:32:49 +0000 2024;lain macam smartphone competion skrg ni. samsung s24 series pun dah makin padu;0.0;1.0;0.0;0.0
1.7477638389746447e+18;Wed Jan 17 23:32:25 +0000 2024;ini gue suka banget sama fitur galaxy s24 canggih banget sumpahh  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477637758585083e+18;Wed Jan 17 23:32:10 +0000 2024;@lorettakrypto samsung s24;0.0;1.0;0.0;0.0
1.747763735849288e+18;Wed Jan 17 23:32:01 +0000 2024;galaxy s24 canggih banget sampe guee ga bisa berkata kataaa nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747763686352323e+18;Wed Jan 17 23:31:49 +0000 2024;waw ga nyangka galaxy s24 secanggih itu,aku jadi naksir berattt, karena nonton live samsung unpacked, pengen bett ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477636350433157e+18;Wed Jan 17 23:31:37 +0000 2024;galaxy s24 canggih banget sihh futur terbaru nyaa beneran bagus bagus nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747763528269009e+18;Wed Jan 17 23:31:11 +0000 2024;mantapp nihh  galaxy s24 aku jdi pengen beli  karena nonton live samsung unpacked dan pngen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477635216713692e+18;Wed Jan 17 23:31:10 +0000 2024;kalian harus tau kalau galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477634661093258e+18;Wed Jan 17 23:30:56 +0000 2024;makin gokil ajaa samsung apalagi galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477634645994337e+18;Wed Jan 17 23:30:56 +0000 2024;melawan kejenuhan di kantor dengan membuka galeri, dan galaxy s24 memberikan keseruan dengan fitur edit foto langsung galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477634331044337e+18;Wed Jan 17 23:30:48 +0000 2024;kece amatt nihh galaxy s24 jadi pengen beli aku, karena nonton live samsung unpacked smg bisa ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477634127703654e+18;Wed Jan 17 23:30:44 +0000 2024;di tengah kebosanan kantor, buka galeri untuk refreshing, dan temukan fitur edit foto langsung yang menarik di galaxy s24 galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477633210871565e+18;Wed Jan 17 23:30:22 +0000 2024;samsung ga perlu diraguin sih tapi ini galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747763264296223e+18;Wed Jan 17 23:30:08 +0000 2024;udah lama gue nyariin hp yang canggih yang bisa nyari barang yang dipake idol korea ternyata karena galaxy s24 canggih jadinya  cuma circle doang ternyata bisa nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477632483747067e+18;Wed Jan 17 23:30:04 +0000 2024;tapii emngg naksir poll sihh aku sama galaxy s24 karena sehabis nonton live samsung unpacked 😭 plis mau ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477632217198267e+18;Wed Jan 17 23:29:58 +0000 2024;makin kesini makin gila aja samsung, galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747763139792503e+18;Wed Jan 17 23:29:39 +0000 2024;galaxy s24 canggih banget sihhh  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477631195424276e+18;Wed Jan 17 23:29:34 +0000 2024;resmi diluncurkan, ini spesifikasi lengkap samsung galaxy s24 dan harganya https://t.co/t9sd1ghbqg #beritasatu #news #berita;0.0;1.0;0.0;0.0
1.7477631156332795e+18;Wed Jan 17 23:29:33 +0000 2024;woww canggih gitu yaa banyak ai nya di galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.7477630852120906e+18;Wed Jan 17 23:29:26 +0000 2024;naksir bettt woiilaaaa, pengen galaxy s24 kerena abis nonton live samsung unpacked, aku pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477630415368074e+18;Wed Jan 17 23:29:15 +0000 2024;galaxy s24 canggih banget apalagi fiturnyaa edan bangett nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.74776290677803e+18;Wed Jan 17 23:28:43 +0000 2024;pengen beli galaxy s24  karena sehabis nonton live samsung unpacked dan  pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762880886588e+18;Wed Jan 17 23:28:37 +0000 2024;tes kamera samsung s24 ultra   https://t.co/umtpdyrvhc https://t.co/ojs134ooo8;0.0;1.0;0.0;0.0
1.7477628554606305e+18;Wed Jan 17 23:28:31 +0000 2024;gila sihh fitur galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477627880372552e+18;Wed Jan 17 23:28:15 +0000 2024;galaxy s24 canggih banget bikin ngiler sumpahhh nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477627083160701e+18;Wed Jan 17 23:27:56 +0000 2024;waww jadi pengen beli galaxy s24 sehabis nonton live samsung unpacked, jdi pngen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762707586294e+18;Wed Jan 17 23:27:56 +0000 2024;aduhh gue mau galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477626729119744e+18;Wed Jan 17 23:27:47 +0000 2024;juara nih hp super kece dan canggih gituu galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;0.804;0.196;0.5994
1.7477626305201152e+18;Wed Jan 17 23:27:37 +0000 2024;tau ga galaxy s24 canggih banget  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762610144162e+18;Wed Jan 17 23:27:32 +0000 2024;amazing banget menurutku galaxy s24 canggih bener. aku yang abis nonton live samsung unpacked jadinya dibuat pengen ikutan pre-order karena hpnya ini new era of mobile banget #samsungunpacked #galaxys24 @samsungid;0.0;0.853;0.147;0.5859
1.7477625488360696e+18;Wed Jan 17 23:27:18 +0000 2024;luar biasa jadi pengen beli galaxy s24 karena tdi  nonton live samsung unpacked dan pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762533128401e+18;Wed Jan 17 23:27:14 +0000 2024;galeri galaxy s24 jadi sumber kegembiraan di kantor saat membosankan, terutama dengan fitur edit foto langsung yang kreatif galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477624496910707e+18;Wed Jan 17 23:26:54 +0000 2024;pantes banget ini banyak yang bahasa ternyataa galaxy s24 canggih banget gilaaaa  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477624131670513e+18;Wed Jan 17 23:26:45 +0000 2024;iphone 15 pro max or samsung galaxy s24? 🥲🥲🥲;0.0;1.0;0.0;0.0
1.7477623972788598e+18;Wed Jan 17 23:26:42 +0000 2024;el samsung galaxy s24 ultra 😍😍😳😳;0.0;1.0;0.0;0.0
1.7477623630284396e+18;Wed Jan 17 23:26:33 +0000 2024;tadi galaxy s24 canggih banget, gue nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762362835473e+18;Wed Jan 17 23:26:33 +0000 2024;naksir berat coiii sama galaxy s24, tdi nonton live samsung unpacked jadi pengen beli. dan ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762331755713e+18;Wed Jan 17 23:26:26 +0000 2024;bosan di kantor, buka galeri untuk refreshing, dan temukan fitur edit foto langsung yang menghibur di galaxy s24. galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477622934700567e+18;Wed Jan 17 23:26:17 +0000 2024;woww josss, ini idaman gua bggt hp super canggih nih galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;0.822;0.178;0.5994
1.7477622465693699e+18;Wed Jan 17 23:26:06 +0000 2024;"kalo ngeliat event s24 ini, rasanya kompetitor yang paling ngebantu sama keserang itu  google  s24 ini jualan software kayak google kayak ai tpi sekilas lebih variatif, 7 tahun os update yang jualan utamanya gugel. disisi lain, samsung bilang ada make gemini llm buat fitur ainya""";0.0;1.0;0.0;0.0
1.747762189052908e+18;Wed Jan 17 23:25:52 +0000 2024;cek samsung s24 ultra   https://t.co/kzcrcxypcc https://t.co/cy46jgii4r;0.0;1.0;0.0;0.0
1.747762187731698e+18;Wed Jan 17 23:25:52 +0000 2024;kala rasa bosan melanda, menggali kekreatifan dengan fitur edit foto langsung di galeri galaxy s24 galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477621469672248e+18;Wed Jan 17 23:25:42 +0000 2024;naksir bngett sihh aku sama galaxy s24 , karena habis nonton live samsung unpacked dan pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477621386289772e+18;Wed Jan 17 23:25:40 +0000 2024;galeri galaxy s24 menjadi tempat eksplorasi saat kantor membosankan, terutama dengan fitur edit foto langsung yang seru galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24;0.0;1.0;0.0;0.0
1.7477621086522207e+18;Wed Jan 17 23:25:33 +0000 2024;galaxy s24 canggih banget, bikin ngiler pas  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747762031758066e+18;Wed Jan 17 23:25:14 +0000 2024;mantapp emang nih yakan guyss galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order buruan yokk mayan nih  @samsungid;0.0;1.0;0.0;0.0
1.7477620148340244e+18;Wed Jan 17 23:25:10 +0000 2024;tpi emng canggih bngettt ya  galaxy s24, tdi aku nonton live samsung unpacked dan pengen beli dan ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477619658320243e+18;Wed Jan 17 23:24:59 +0000 2024;galaxy s24 di sekarang ini canggih banget.  pas nonton live samsung unpacked auto terkesima sama fiturnya, jadi ingin ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477619602452196e+18;Wed Jan 17 23:24:57 +0000 2024;makin keren aja samsung apalagi galaxy s24 canggih banget gilaaaa  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477619318958781e+18;Wed Jan 17 23:24:51 +0000 2024;siapa yang gapengen galaxy s24 nihh, bagus bggt deh soalnya idaman bgtt serba ai  nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.7477618690526623e+18;Wed Jan 17 23:24:36 +0000 2024;se canggih itu ternyata galaxy s24,aku habis nonton live samsung unpacked, pokok harus ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477618649967414e+18;Wed Jan 17 23:24:35 +0000 2024;galaxy s24 canggih banget suka sama fitur terbarunyaaa nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477618443523361e+18;Wed Jan 17 23:24:30 +0000 2024;wajib bgt punya sih ini guys, kece bett loh galaxy s24 fitur ya emang sekece itu karna serba ai  nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.7477617802379348e+18;Wed Jan 17 23:24:14 +0000 2024;samsung merilis smartphone flagship terbarunya samsung galaxy s24. selain peningkatan performa, hp ini dilengkapi beberapa fitur ai yang jadi keunggulan. https://t.co/e9yktnbywi;0.0;0.909;0.091;0.1027
1.7477617640356086e+18;Wed Jan 17 23:24:11 +0000 2024;alaxy s24 ini bisa bikin kamu jadi bisa berkomunikasi dengan siapa aja tanpa hambatan bahasa. aku tadi nonton live samsung unpacked dan bener2 tertarik ingin punya juga, ikutan pre-order cuss #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477617541706593e+18;Wed Jan 17 23:24:08 +0000 2024;galaxy s24 canggih sekali ternyata karena yang udah nonton live samsung unpacked pasti pada tau makanya aku ikutan pre-order karena dibuat penasaran sama kecanggihannya  #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747761753965183e+18;Wed Jan 17 23:24:08 +0000 2024;eh, galaxy s24 punya fitur ai edit foto dari galeri, mantap bet! kalo bisa ada fitur sharing foto ke twitter fleets langsung dari ai, pasti makin seru. nonton live samsung unpacked, langsung kepincut, ikutan pre-order yuk! #samsungunpacked #galaxys24 @samsungid;0.0;0.912;0.088;0.4215
1.7477617482985843e+18;Wed Jan 17 23:24:07 +0000 2024;kalian harus tau kalau galaxy s24 canggih banget sumpahh  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747761695811134e+18;Wed Jan 17 23:23:54 +0000 2024;baru tau galaxy s24 punya fitur ai yang bener-bener canggih abis nonton live samsung unpacked. keren banget, langsung kepincut, siap ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747761682527777e+18;Wed Jan 17 23:23:51 +0000 2024;wahhh canggihh bngettt  galaxy s24,aku udah  nonton live samsung unpacked, pliss pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477616687745682e+18;Wed Jan 17 23:23:48 +0000 2024;galaxy s24 canggih banget fitur fiturnyaa pada kekinian nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477616338654333e+18;Wed Jan 17 23:23:40 +0000 2024;baru tau galaxy s24 bisa live translate, bagus banget buat liburan ke luar negeri. udah nonton live samsung unpacked, langsung kepincut, mau ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477615762860362e+18;Wed Jan 17 23:23:26 +0000 2024;asli deh pengen nyobain editing photo pakai galaxy ai di device galaxy s24 ini. pengen beli sejak nonton live samsung unpacked  nya,,  cus ah ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477615550586143e+18;Wed Jan 17 23:23:21 +0000 2024;galaxy s24 emang paling oke! fitur circle to search barang ala artis drakor bikin pengen punya sendiri abis nonton live samsung unpacked. langsung siap ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747761551040463e+18;Wed Jan 17 23:23:20 +0000 2024;sebagus itu woiii  bneran mantap deh cui pokok ya harus beli galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.7477615507469276e+18;Wed Jan 17 23:23:20 +0000 2024;canggih lohh galaxy s24 ternyata soalnya aku habis nonton live samsung unpacked,pengen  ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477615431929897e+18;Wed Jan 17 23:23:18 +0000 2024;galaxy s24 canggih banget gilaaaa  nonton live samsung unpacked tadi jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477614995260541e+18;Wed Jan 17 23:23:07 +0000 2024;canggih banget, galaxy s24 bisa edit foto dari galeri sendiri pake ai! gak perlu repot pindah aplikasi lagi. udah nonton live samsung unpacked, langsung kepincut, siap ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477614493537818e+18;Wed Jan 17 23:22:56 +0000 2024;pengen bgt sumpah udh lama ngincer galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.747761420299895e+18;Wed Jan 17 23:22:49 +0000 2024;abis nonton live samsung unpacked, terinspirasi nih! galaxy s24 seharusnya punya fitur ai yang bisa bantu kita cari temen jalan saat liburan. seru kan? udah siap ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477614055107177e+18;Wed Jan 17 23:22:45 +0000 2024;canggih juga nih galaxy s24 aku habis nonton live samsung unpacked naksir poll jadi pengen ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477614034891328e+18;Wed Jan 17 23:22:45 +0000 2024;di saat bosan di kantor, menjelajahi galeri galaxy s24 untuk menikmati fitur edit foto langsung yang menarik galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477613831635151e+18;Wed Jan 17 23:22:40 +0000 2024;wahh sekeren itu woi serba ai nih cui galaxy s24 nonton live samsung unpacked #samsungunpacked #galaxys24 ikutan pre-order @samsungid;0.0;1.0;0.0;0.0
1.7477613519117478e+18;Wed Jan 17 23:22:32 +0000 2024;galeri galaxy s24 menjadi tempat escape dari kebosanan kantor dengan fitur edit foto langsung yang seru galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;0.918;0.082;0.1779
1.747761319271617e+18;Wed Jan 17 23:22:25 +0000 2024;galaxy s24 emang asli  gokil dengan live translate nya , pokoknya nonton live samsung unpacked bikin aku jadi pengen ikutan pre-order jugak #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477613157022518e+18;Wed Jan 17 23:22:24 +0000 2024;galaxy s24 emang next level banget, bisa bayangin gak sih kita nonton live samsung unpacked tadi? fitur ai-nya buat edit foto langsung dari galeri itu keren banget, nggak perlu pindah-pindah aplikasi lagi deh langsung kepincut, mau ikutan ah #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477613080350927e+18;Wed Jan 17 23:22:22 +0000 2024;saat rasa bosan datang, buka galeri dan eksplor fitur edit foto langsung yang dimiliki oleh galaxy s24 galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477612505689664e+18;Wed Jan 17 23:22:08 +0000 2024;mengatasi kebosanan di kantor dengan membuka galeri, dan galaxy s24 menyuguhkan kejutan dengan fitur edit foto terbaru galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477612032362744e+18;Wed Jan 17 23:21:57 +0000 2024;galeri galaxy s24 jadi pelarian saat kantor membosankan, terutama dengan fitur edit foto langsung yang kreatif galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.74776116293732e+18;Wed Jan 17 23:21:47 +0000 2024;pas tau  galaxy s24 ada fitur live translate , seneng bgt krn memudahkan  banget kalo keluar negri ,, nonton live samsung unpacked bikin pengen  ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477611581222502e+18;Wed Jan 17 23:21:46 +0000 2024;abis nonton live samsung unpacked, galaxy s24 keren banget nih! bisa bayangin gak, kalo ada fitur galaxy ai yang bisa bantu cariin spot foto kece buat feed instagram kita? makin semangat ikutan pre-order deh! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477611215102815e+18;Wed Jan 17 23:21:37 +0000 2024;canggih buangettt lohhh  galaxy s24 jadi naksir bener aku, abis nonton live samsung unpacked, pokok harus ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477610936432479e+18;Wed Jan 17 23:21:31 +0000 2024;circle to search with google di galaxy s24 tuh bikin gue yang suka nyari barang lucu makin gampang! abis nonton live samsung unpacked, langsung kepincut, ikutan pre-order deh. gak mau ketinggalan! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477610391298954e+18;Wed Jan 17 23:21:18 +0000 2024;buka galeri saat kebosanan di kantor, dan temukan fitur edit foto langsung yang menarik di galaxy s24 galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477609858958175e+18;Wed Jan 17 23:21:05 +0000 2024;pas lagi nonton live samsung unpacked, gue baru tau kalau galaxy s24 punya fitur live translate yang canggih abis. langsung kepincut deh, pengen banget ikutan pre-order biar gak ketinggalan teknologi terbaru ini! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747760974474687e+18;Wed Jan 17 23:21:02 +0000 2024;mantappp nihh  galaxy s24 aku jdi pengen beli karena habis nonton live samsung unpacked jdi mau ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747760964798452e+18;Wed Jan 17 23:21:00 +0000 2024;galaxy s24 itu emang new era of mobile banget. sambil aku nonton live samsung unpacked sambil aku ikutan pre-order juga #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747760926290514e+18;Wed Jan 17 23:20:51 +0000 2024;galaxy s24 bener-bener nge-hype ya dengan fitur sharing di galaxy ai. jadi bisa makin seru dan nggak susah bagi-bagi momen. abis nonton live samsung unpacked, makin ngebet ikutan pre-order! #samsungunpacked #galaxys24 @samsungid;0.0;0.891;0.109;0.4215
1.7477609255061466e+18;Wed Jan 17 23:20:51 +0000 2024;galaxy s24 fiturnya canggih poll, pas dijelasin pas  nonton live samsung unpacked aku jd makin yakin  buat ikutan pre-order juga #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.747760922029126e+18;Wed Jan 17 23:20:50 +0000 2024;"galaxy s24 canggih kan? kalo udah nonton live samsung unpacked pasti langsung wahh keren banget"" gw gitu soalnya. ada circle to search with google jadi kita cmn lingkarin apa aja yg ada di diri sendiri ikutan pre-order #samsungunpacked    #galaxys24    @samsungid""";0.0;1.0;0.0;0.0
1.7477608849221635e+18;Wed Jan 17 23:20:41 +0000 2024;kala kantor membosankan, menjadikan galeri galaxy s24 sebagai sumber hiburan dengan fitur edit foto baru galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477608800860534e+18;Wed Jan 17 23:20:40 +0000 2024;wahhh aku habis nonton live samsung unpacked,dan si galaxy s24 emng canggih bngettt,jadi pngen ikutan pre-order #samsungunpacked    #galaxys24    @samsungid;0.0;1.0;0.0;0.0
1.7477608707830948e+18;Wed Jan 17 23:20:38 +0000 2024;galaxy s24 emang luar biasa, bisa edit foto langsung dari galeri. nonton live samsung unpacked bikin kagum, pengen ikutan pre-order nih! #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477608648355804e+18;Wed Jan 17 23:20:36 +0000 2024;mantap deh ini, pokok ya oke ggt lah galaxy s24 nonton live samsung unpackedyukk biar tau lebih nih mantap #samsungunpacked #galaxys24 ikutan pre-order jugaa  @samsungid;0.0;1.0;0.0;0.0
1.74776083698124e+18;Wed Jan 17 23:20:30 +0000 2024;kala kantor membosankan, menjadikan galeri galaxy s24 sebagai sumber hiburan dengan fitur edit foto baru galaxy s24 nonton live samsung unpacked ikutan pre-order #samsungunpacked #galaxys24 @samsungid;0.0;1.0;0.0;0.0
1.7477608192728108e+18;Wed Jan 17 23:20:25 +0000 2024;gue lagi scroll foto di galeri, tiba-tiba ada opsi edit pake ai, hah, galaxy s24 emang next level! galaxy s24 canggih nonton live samsung unpacked ikutan pre-order #samsungunpacked    #galaxys24    @samsungid;0.0;1.0;0.0;0.0
1.7477670468495772e+18;Wed Jan 17 23:45:10 +0000 2024;gausah sarjana kalo gak pikir panjang ada orang jual iphone pro maag 15 harga 2jt.  common sense aja sih. 20 orang tergiur, dapet 40jt semalem.  gaji umr kalah pinter?;0.0;0.858;0.142;0.4215
1.7477662646496916e+18;Wed Jan 17 23:42:04 +0000 2024;@tanyakanrl material bodi yang kini sudah memakai titanium serupa iphone 15 pro dan pro max. wow.;0.0;0.703;0.297;0.5859
1.7477633898611144e+18;Wed Jan 17 23:30:38 +0000 2024;caseme casing aesthetic magsafe iphone 12 13 14 15 pro max case leather anti menguning anti slip dengan harga rp88.000. dapatkan di shopee sekarang! https://t.co/nx2n2mtrn7 https://t.co/btnnfmqik6;0.213;0.787;0.0;-0.5574
